battle_turn,pikachu_hp
Round 1828 - Turn 00:00,20.154778042455856
Round 1828 - Turn 01:00,14.106104334557083
Round 1828 - Turn 02:00,62.171160142422316
Round 1828 - Turn 03:00,53.16718095099655
Round 1828 - Turn 04:00,56.24584131088358
Round 1828 - Turn 05:00,38.99197002071183
Round 1828 - Turn 06:00,38.417416368125245
Round 1828 - Turn 07:00,23.795346670154277
Round 1828 - Turn 08:00,16.799565506705086
Round 1828 - Turn 09:00,32.83143221595678
Round 1828 - Turn 10:00,15.912859767118093
Round 1828 - Turn 11:00,16.734208929284005
Round 1828 - Turn 12:00,27.408579205812934
Round 1828 - Turn 13:00,12.569012614735216
Round 1828 - Turn 14:00,35.97211529544711
Round 1828 - Turn 15:00,16.67448719024665
Round 1828 - Turn 16:00,50.327805491260776
Round 1828 - Turn 17:00,22.1084854468704
Round 1828 - Turn 18:00,12.874002783952225
Round 1828 - Turn 19:00,18.353211033415803
Round 1828 - Turn 20:00,19.725814439347655
Round 1828 - Turn 21:00,15.046266779764998
Round 1828 - Turn 22:00,81.0
Round 1828 - Turn 23:00,68.77691717088837
Round 1829 - Turn 00:00,15.859482358225652
Round 1829 - Turn 01:00,52.30560717709786
Round 1829 - Turn 02:00,42.996815557850894
Round 1829 - Turn 03:00,11.778934812850425
Round 1829 - Turn 04:00,66.62264817066753
Round 1829 - Turn 05:00,13.203317532456566
Round 1829 - Turn 06:00,27.716405297959255
Round 1829 - Turn 07:00,7.770636010678331
Round 1829 - Turn 08:00,53.40158033698706
Round 1829 - Turn 09:00,32.00360537013897
Round 1829 - Turn 10:00,20.164731462852995
Round 1829 - Turn 11:00,54.765812899331394
Round 1829 - Turn 12:00,19.141191579225133
Round 1829 - Turn 13:00,31.553689896432473
Round 1829 - Turn 14:00,9.729081694722463
Round 1829 - Turn 15:00,65.04578741138477
Round 1829 - Turn 16:00,64.19318362971036
Round 1829 - Turn 17:00,16.6702248557757
Round 1829 - Turn 18:00,17.17643232462248
Round 1829 - Turn 19:00,19.202269663879022
Round 1829 - Turn 20:00,21.638925343910095
Round 1829 - Turn 21:00,23.562427881166048
Round 1829 - Turn 22:00,26.545424458929464
Round 1829 - Turn 23:00,12.053959647425886
Round 1830 - Turn 00:00,61.4651508237979
Round 1830 - Turn 01:00,47.8917184408723
Round 1830 - Turn 02:00,12.283864850470016
Round 1830 - Turn 03:00,30.142618893306395
Round 1830 - Turn 04:00,24.26771754579914
Round 1830 - Turn 05:00,9.194086500506673
Round 1830 - Turn 06:00,21.473771474089574
Round 1830 - Turn 07:00,57.553996896932034
Round 1830 - Turn 08:00,48.7472171979048
Round 1830 - Turn 09:00,38.64144344855998
Round 1830 - Turn 10:00,20.197065476646838
Round 1830 - Turn 11:00,8.896707889939242
Round 1830 - Turn 12:00,43.46443253477932
Round 1830 - Turn 13:00,16.357326374009
Round 1830 - Turn 14:00,9.27557296996917
Round 1830 - Turn 15:00,58.89151450723043
Round 1830 - Turn 16:00,26.011649123009857
Round 1830 - Turn 17:00,10.342024809090699
Round 1830 - Turn 18:00,20.85097921295296
Round 1830 - Turn 19:00,10.758270539446764
Round 1830 - Turn 20:00,38.80779732177739
Round 1830 - Turn 21:00,25.012779338646098
Round 1830 - Turn 22:00,16.211220012143603
Round 1830 - Turn 23:00,36.38515589414508
Round 1831 - Turn 00:00,16.363054218301606
Round 1831 - Turn 01:00,18.212739788097004
Round 1831 - Turn 02:00,32.54003443616415
Round 1831 - Turn 03:00,27.15027789150262
Round 1831 - Turn 04:00,10.00421169596802
Round 1831 - Turn 05:00,23.536715453638703
Round 1831 - Turn 06:00,16.550990938242112
Round 1831 - Turn 07:00,70.96237400626819
Round 1831 - Turn 08:00,45.259429284212494
Round 1831 - Turn 09:00,17.503278099113597
Round 1831 - Turn 10:00,15.147730069247224
Round 1831 - Turn 11:00,73.73804582785814
Round 1831 - Turn 12:00,27.729224732522006
Round 1831 - Turn 13:00,10.202510460520624
Round 1831 - Turn 14:00,36.011624256589094
Round 1831 - Turn 15:00,32.632300433899935
Round 1831 - Turn 16:00,13.936624560483603
Round 1831 - Turn 17:00,27.054711796868936
Round 1831 - Turn 18:00,12.146901511470336
Round 1831 - Turn 19:00,27.592426741616205
Round 1831 - Turn 20:00,8.40350783121828
