battle_turn,pikachu_hp
Round 1828 - Turn 00:00,35.78693295323477
Round 1828 - Turn 01:00,8.752638657367882
Round 1828 - Turn 02:00,65.76330709928389
Round 1828 - Turn 03:00,50.88385919491593
Round 1828 - Turn 04:00,67.71775689123174
Round 1828 - Turn 05:00,37.4325528539183
Round 1828 - Turn 06:00,29.178816867324244
Round 1828 - Turn 07:00,10.678634945660084
Round 1828 - Turn 08:00,30.495331889055606
Round 1828 - Turn 09:00,27.525770136997235
Round 1828 - Turn 10:00,10.430697154355432
Round 1828 - Turn 11:00,14.88050361586129
Round 1828 - Turn 12:00,19.50844672612999
Round 1828 - Turn 13:00,9.851340729032671
Round 1828 - Turn 14:00,13.095079659335823
Round 1828 - Turn 15:00,11.750123775184399
Round 1828 - Turn 16:00,47.460616895406815
Round 1828 - Turn 17:00,29.28520572773237
Round 1828 - Turn 18:00,10.694401564842309
Round 1828 - Turn 19:00,12.903471814114276
Round 1828 - Turn 20:00,17.323375264025156
Round 1828 - Turn 21:00,10.744820416545968
Round 1828 - Turn 22:00,65.36667283881846
Round 1828 - Turn 23:00,66.78146338004345
Round 1829 - Turn 00:00,12.716276461501424
Round 1829 - Turn 01:00,50.86478222531022
Round 1829 - Turn 02:00,43.47530006339558
Round 1829 - Turn 03:00,10.49385724452198
Round 1829 - Turn 04:00,65.82243440932467
Round 1829 - Turn 05:00,21.1857856671897
Round 1829 - Turn 06:00,22.775189047345943
Round 1829 - Turn 07:00,10.273337194103956
Round 1829 - Turn 08:00,45.23083110061259
Round 1829 - Turn 09:00,27.709186675032562
Round 1829 - Turn 10:00,9.559610623217113
Round 1829 - Turn 11:00,52.77941799178883
Round 1829 - Turn 12:00,12.176752680546379
Round 1829 - Turn 13:00,26.861815513848555
Round 1829 - Turn 14:00,10.166691341340165
Round 1829 - Turn 15:00,64.82565367599393
Round 1829 - Turn 16:00,64.45571092912691
Round 1829 - Turn 17:00,12.273420912974512
Round 1829 - Turn 18:00,23.821304131740987
Round 1829 - Turn 19:00,11.33270147010358
Round 1829 - Turn 20:00,28.021558911211265
Round 1829 - Turn 21:00,20.93589422561329
Round 1829 - Turn 22:00,21.368963640009888
Round 1829 - Turn 23:00,10.008799877844675
Round 1830 - Turn 00:00,62.56709836499056
Round 1830 - Turn 01:00,42.767190213614214
Round 1830 - Turn 02:00,36.409737598131784
