battle_turn,pikachu_hp
Round 1828 - Turn 00:00,48.364229451836785
Round 1828 - Turn 01:00,53.610963103453514
Round 1828 - Turn 02:00,26.363262286360495
Round 1828 - Turn 03:00,19.58901184628041
Round 1828 - Turn 04:00,9.616665662457509
Round 1828 - Turn 05:00,56.254413926496326
Round 1828 - Turn 06:00,76.4572938892738
Round 1828 - Turn 07:00,15.082555171659743
Round 1828 - Turn 08:00,26.130869119328054
Round 1828 - Turn 09:00,47.42394364712488
Round 1828 - Turn 10:00,71.5618055797324
Round 1828 - Turn 11:00,50.55925038418461
Round 1828 - Turn 12:00,1.5753582124933374
Round 1828 - Turn 13:00,60.48364716818487
Round 1828 - Turn 14:00,8.909897686151732
Round 1828 - Turn 15:00,12.216453625507459
Round 1828 - Turn 16:00,45.87806207518679
Round 1828 - Turn 17:00,56.577284376613214
Round 1828 - Turn 18:00,28.78123209514125
Round 1828 - Turn 19:00,68.23239920130302
Round 1828 - Turn 20:00,37.960929915662085
Round 1828 - Turn 21:00,8.31279338048115
Round 1828 - Turn 22:00,29.646061873254094
Round 1828 - Turn 23:00,43.80748788511144
Round 1829 - Turn 00:00,79.57547744161324
Round 1829 - Turn 01:00,69.00241404727022
Round 1829 - Turn 02:00,45.691288058524826
Round 1829 - Turn 03:00,1.7547367329229988
Round 1829 - Turn 04:00,41.425977254837875
Round 1829 - Turn 05:00,43.70443447200732
Round 1829 - Turn 06:00,45.50746813263628
Round 1829 - Turn 07:00,57.920482264147225
Round 1829 - Turn 08:00,59.062715225548246
Round 1829 - Turn 09:00,79.9622003669123
Round 1829 - Turn 10:00,28.628626954838026
Round 1829 - Turn 11:00,22.88323976320734
Round 1829 - Turn 12:00,60.26167887614696
Round 1829 - Turn 13:00,58.02069154484654
Round 1829 - Turn 14:00,56.518664497316585
Round 1829 - Turn 15:00,60.681480741295246
Round 1829 - Turn 16:00,37.39787335274238
Round 1829 - Turn 17:00,2.6511885736288034
Round 1829 - Turn 18:00,54.99064049731239
Round 1829 - Turn 19:00,41.86529865139598
Round 1829 - Turn 20:00,71.945359558333
Round 1829 - Turn 21:00,54.99580973821272
Round 1829 - Turn 22:00,3.6240900904445112
Round 1829 - Turn 23:00,50.67499167992008
Round 1830 - Turn 00:00,6.1213266455752935
Round 1830 - Turn 01:00,39.14440703068601
Round 1830 - Turn 02:00,2.5594746043272614
Round 1830 - Turn 03:00,47.39470101305201
Round 1830 - Turn 04:00,37.755354697883234
Round 1830 - Turn 05:00,22.616521249900092
Round 1830 - Turn 06:00,44.70263614301165
Round 1830 - Turn 07:00,74.46148113255529
Round 1830 - Turn 08:00,7.555288648516865
Round 1830 - Turn 09:00,34.66970819902671
Round 1830 - Turn 10:00,57.572122108134145
Round 1830 - Turn 11:00,14.649484847413209
Round 1830 - Turn 12:00,2.520336929051222
Round 1830 - Turn 13:00,56.49325765719601
Round 1830 - Turn 14:00,22.933925607061127
Round 1830 - Turn 15:00,73.42377882666338
Round 1830 - Turn 16:00,78.07491271878334
Round 1830 - Turn 17:00,0.9079322491180228
Round 1830 - Turn 18:00,46.1327932602367
Round 1830 - Turn 19:00,26.05642051581987
Round 1830 - Turn 20:00,51.631755052538395
Round 1830 - Turn 21:00,68.86405249977211
Round 1830 - Turn 22:00,33.698536493686454
Round 1830 - Turn 23:00,14.086640519442074
Round 1831 - Turn 00:00,31.978233894838155
Round 1831 - Turn 01:00,57.29361447609838
Round 1831 - Turn 02:00,78.61120631618915
Round 1831 - Turn 03:00,72.98833974519533
Round 1831 - Turn 04:00,64.53844592656306
Round 1831 - Turn 05:00,66.5633400208557
Round 1831 - Turn 06:00,5.986888963969461
Round 1831 - Turn 07:00,45.34358453775017
Round 1831 - Turn 08:00,29.90193772374048
Round 1831 - Turn 09:00,26.890695143602
Round 1831 - Turn 10:00,75.97670120096741
Round 1831 - Turn 11:00,45.004619603525185
Round 1831 - Turn 12:00,40.06750037531205
Round 1831 - Turn 13:00,12.209151618900691
Round 1831 - Turn 14:00,26.670891342587492
Round 1831 - Turn 15:00,22.66518166799069
Round 1831 - Turn 16:00,25.65412263333074
Round 1831 - Turn 17:00,22.977492107665377
Round 1831 - Turn 18:00,29.43126623947106
Round 1831 - Turn 19:00,9.006721380983661
Round 1831 - Turn 20:00,55.75657081055594
Round 1831 - Turn 21:00,24.815443595591777
Round 1831 - Turn 22:00,32.65533094719662
Round 1831 - Turn 23:00,3.153133232734933
Round 1832 - Turn 00:00,69.04463798822425
Round 1832 - Turn 01:00,72.97860983066327
Round 1832 - Turn 02:00,25.48973034394372
Round 1832 - Turn 03:00,21.12343879848816
Round 1832 - Turn 04:00,68.62190399632392
Round 1832 - Turn 05:00,12.720377433592382
Round 1832 - Turn 06:00,77.79050149246198
Round 1832 - Turn 07:00,24.65540427240589
Round 1832 - Turn 08:00,20.100901736491206
Round 1832 - Turn 09:00,15.93172578074455
Round 1832 - Turn 10:00,69.81843992641713
Round 1832 - Turn 11:00,38.77549818821819
Round 1832 - Turn 12:00,30.201217537018373
Round 1832 - Turn 13:00,54.68013099162694
Round 1832 - Turn 14:00,29.60647033687402
Round 1832 - Turn 15:00,29.44911101482825
Round 1832 - Turn 16:00,36.96898027660608
Round 1832 - Turn 17:00,63.91937507993914
Round 1832 - Turn 18:00,45.708438446972316
Round 1832 - Turn 19:00,28.38806821617571
Round 1832 - Turn 20:00,63.0965997544049
Round 1832 - Turn 21:00,30.70670603297382
Round 1832 - Turn 22:00,70.23933490338723
