battle_turn,pikachu_hp
Round 1828 - Turn 00:00,47.05773665716191
Round 1828 - Turn 01:00,51.42145568496436
Round 1828 - Turn 02:00,28.869657961402382
Round 1828 - Turn 03:00,19.67782406092299
Round 1828 - Turn 04:00,13.009383555538784
Round 1828 - Turn 05:00,56.03179305812628
Round 1828 - Turn 06:00,74.51911184773668
Round 1828 - Turn 07:00,14.800581346529444
Round 1828 - Turn 08:00,26.208935949563262
Round 1828 - Turn 09:00,48.41763804238407
Round 1828 - Turn 10:00,72.17504514898441
Round 1828 - Turn 11:00,50.421055009679094
Round 1828 - Turn 12:00,2.1404516205447925
Round 1828 - Turn 13:00,59.211772228078004
Round 1828 - Turn 14:00,9.410916558733831
Round 1828 - Turn 15:00,11.343023917089603
Round 1828 - Turn 16:00,46.70595866109122
Round 1828 - Turn 17:00,58.41785889073936
Round 1828 - Turn 18:00,29.296706892957225
Round 1828 - Turn 19:00,68.3183385327419
Round 1828 - Turn 20:00,37.34404142741178
Round 1828 - Turn 21:00,7.02174641204307
Round 1828 - Turn 22:00,32.68317540433492
Round 1828 - Turn 23:00,45.633890634091955
Round 1829 - Turn 00:00,76.82001347651438
Round 1829 - Turn 01:00,69.00681699277692
Round 1829 - Turn 02:00,44.78183227008228
Round 1829 - Turn 03:00,1.6698373555657064
Round 1829 - Turn 04:00,43.38519067926681
Round 1829 - Turn 05:00,42.11087993793336
Round 1829 - Turn 06:00,43.83948849208929
Round 1829 - Turn 07:00,56.87173217256105
Round 1829 - Turn 08:00,59.93255648135231
Round 1829 - Turn 09:00,77.0981305249755
Round 1829 - Turn 10:00,27.843332390381114
Round 1829 - Turn 11:00,24.45118278640936
Round 1829 - Turn 12:00,63.361102409682005
Round 1829 - Turn 13:00,57.594363315215176
Round 1829 - Turn 14:00,57.34146703860772
Round 1829 - Turn 15:00,63.07075876850684
Round 1829 - Turn 16:00,39.380584735404156
Round 1829 - Turn 17:00,1.8185751838167352
Round 1829 - Turn 18:00,56.296363516009436
Round 1829 - Turn 19:00,41.341025216140004
Round 1829 - Turn 20:00,72.37776915890203
Round 1829 - Turn 21:00,54.284226597131195
Round 1829 - Turn 22:00,2.0450347275936527
Round 1829 - Turn 23:00,49.90250752310311
Round 1830 - Turn 00:00,8.245550992229866
Round 1830 - Turn 01:00,39.651672379846964
Round 1830 - Turn 02:00,3.208469589205299
Round 1830 - Turn 03:00,47.55691946931003
Round 1830 - Turn 04:00,38.84506134625759
Round 1830 - Turn 05:00,23.370283978398774
Round 1830 - Turn 06:00,44.80630358326063
Round 1830 - Turn 07:00,74.13944533243196
Round 1830 - Turn 08:00,5.8190953090862685
Round 1830 - Turn 09:00,36.13175095650675
Round 1830 - Turn 10:00,57.615914458686774
Round 1830 - Turn 11:00,14.793182894782298
Round 1830 - Turn 12:00,3.6827886043966576
Round 1830 - Turn 13:00,56.22027312119545
Round 1830 - Turn 14:00,23.260366724390266
Round 1830 - Turn 15:00,73.89090621000052
Round 1830 - Turn 16:00,74.61668302676458
Round 1830 - Turn 17:00,0.9428913369350662
Round 1830 - Turn 18:00,44.98558597587127
Round 1830 - Turn 19:00,26.310389046157617
Round 1830 - Turn 20:00,50.10995949349723
Round 1830 - Turn 21:00,68.68410745551934
Round 1830 - Turn 22:00,33.61286963494465
Round 1830 - Turn 23:00,15.167659952882262
Round 1831 - Turn 00:00,30.272090631913247
Round 1831 - Turn 01:00,57.17677473252045
Round 1831 - Turn 02:00,77.00243262091351
Round 1831 - Turn 03:00,72.93951441178636
Round 1831 - Turn 04:00,61.92217771477547
Round 1831 - Turn 05:00,67.33123217876836
Round 1831 - Turn 06:00,4.720201027728482
Round 1831 - Turn 07:00,46.9223649200112
Round 1831 - Turn 08:00,30.094402188792138
Round 1831 - Turn 09:00,26.077597952952623
Round 1831 - Turn 10:00,74.86318520724434
Round 1831 - Turn 11:00,45.48678829948112
Round 1831 - Turn 12:00,40.04644095563637
Round 1831 - Turn 13:00,10.051741445657594
Round 1831 - Turn 14:00,26.155006751768937
Round 1831 - Turn 15:00,24.441148003909852
Round 1831 - Turn 16:00,25.138958746308937
Round 1831 - Turn 17:00,23.111012955294235
Round 1831 - Turn 18:00,29.521052173512082
Round 1831 - Turn 19:00,10.676439875147423
Round 1831 - Turn 20:00,55.89560840740231
Round 1831 - Turn 21:00,25.709482189235118
Round 1831 - Turn 22:00,32.520996074307206
Round 1831 - Turn 23:00,3.181501675494979
Round 1832 - Turn 00:00,72.76199170926998
Round 1832 - Turn 01:00,75.02669927454859
Round 1832 - Turn 02:00,25.653665291353796
Round 1832 - Turn 03:00,22.718717441631618
Round 1832 - Turn 04:00,67.00651904172979
Round 1832 - Turn 05:00,11.717233987171902
Round 1832 - Turn 06:00,76.70369875211391
Round 1832 - Turn 07:00,26.299482149703117
Round 1832 - Turn 08:00,23.588821805474257
Round 1832 - Turn 09:00,13.933793772691502
Round 1832 - Turn 10:00,70.3410822810086
Round 1832 - Turn 11:00,39.26865453976776
Round 1832 - Turn 12:00,30.22175999082216
Round 1832 - Turn 13:00,56.56695877759064
Round 1832 - Turn 14:00,31.713042703196045
Round 1832 - Turn 15:00,29.945401884159853
Round 1832 - Turn 16:00,35.904041113451115
Round 1832 - Turn 17:00,62.61070167120607
Round 1832 - Turn 18:00,44.04664100887402
Round 1832 - Turn 19:00,27.1711291709898
Round 1832 - Turn 20:00,61.75580192346041
Round 1832 - Turn 21:00,30.953363146570272
Round 1832 - Turn 22:00,70.59173219025935
Round 1832 - Turn 23:00,36.904565364427825
Round 1833 - Turn 00:00,51.39043654701227
Round 1833 - Turn 01:00,4.217306017122783
Round 1833 - Turn 02:00,10.607664692352177
Round 1833 - Turn 03:00,77.30300512974026
Round 1833 - Turn 04:00,45.84115167491748
Round 1833 - Turn 05:00,68.07942465079884
Round 1833 - Turn 06:00,74.56304320525324
Round 1833 - Turn 07:00,38.120103467091496
Round 1833 - Turn 08:00,76.57183787350314
Round 1833 - Turn 09:00,54.98710874317528
Round 1833 - Turn 10:00,4.152605045769448
Round 1833 - Turn 11:00,13.428151256674008
Round 1833 - Turn 12:00,9.608824457513505
Round 1833 - Turn 13:00,54.00504998257472
Round 1833 - Turn 14:00,17.208926510926865
Round 1833 - Turn 15:00,76.89243910517014
Round 1833 - Turn 16:00,46.56733953484818
Round 1833 - Turn 17:00,77.04351221160913
Round 1833 - Turn 18:00,45.11741190247186
Round 1833 - Turn 19:00,10.702609127365694
Round 1833 - Turn 20:00,5.050026296712488
Round 1833 - Turn 21:00,61.98610155514904
Round 1833 - Turn 22:00,5.316418408718911
Round 1833 - Turn 23:00,44.25737188770849
Round 1834 - Turn 00:00,23.681943696408254
Round 1834 - Turn 01:00,26.245105688636794
Round 1834 - Turn 02:00,59.919907186981426
Round 1834 - Turn 03:00,49.4792916756323
Round 1834 - Turn 04:00,65.8919319565817
Round 1834 - Turn 05:00,35.04256298663431
Round 1834 - Turn 06:00,62.45672499977393
Round 1834 - Turn 07:00,38.881960639452444
Round 1834 - Turn 08:00,12.148872760968475
Round 1834 - Turn 09:00,2.3021426246691856
Round 1834 - Turn 10:00,47.742852326541495
Round 1834 - Turn 11:00,22.14268302437506
Round 1834 - Turn 12:00,56.67335107643176
Round 1834 - Turn 13:00,22.848260266816453
Round 1834 - Turn 14:00,58.44554210471476
Round 1834 - Turn 15:00,23.691893381187583
Round 1834 - Turn 16:00,20.09099345403512
Round 1834 - Turn 17:00,7.468044520009505
Round 1834 - Turn 18:00,30.10476739358187
Round 1834 - Turn 19:00,16.694279029135615
Round 1834 - Turn 20:00,63.48766991838504
Round 1834 - Turn 21:00,7.859789995458934
Round 1834 - Turn 22:00,4.697255188607123
Round 1834 - Turn 23:00,21.1968854389528
Round 1835 - Turn 00:00,13.80284373662507
Round 1835 - Turn 01:00,68.00417662897534
Round 1835 - Turn 02:00,6.33049186138639
Round 1835 - Turn 03:00,20.199864763886247
Round 1835 - Turn 04:00,30.76655054887236
Round 1835 - Turn 05:00,18.013310844277704
Round 1835 - Turn 06:00,63.491432695276586
Round 1835 - Turn 07:00,61.73814153967363
Round 1835 - Turn 08:00,53.36229991552237
Round 1835 - Turn 09:00,37.84824294705083
Round 1835 - Turn 10:00,62.20036510241572
Round 1835 - Turn 11:00,32.94559569991622
Round 1835 - Turn 12:00,66.61204648511868
Round 1835 - Turn 13:00,18.98344878358429
Round 1835 - Turn 14:00,2.1031705612468645
Round 1835 - Turn 15:00,29.58843271290928
Round 1835 - Turn 16:00,35.6927115133951
Round 1835 - Turn 17:00,61.217492251505
Round 1835 - Turn 18:00,35.13118815141775
Round 1835 - Turn 19:00,38.71921103731233
Round 1835 - Turn 20:00,2.610300189265552
Round 1835 - Turn 21:00,28.2567482067129
Round 1835 - Turn 22:00,26.53141698298787
Round 1835 - Turn 23:00,71.16409733572027
Round 1836 - Turn 00:00,25.76829851904236
Round 1836 - Turn 01:00,77.92804509427164
Round 1836 - Turn 02:00,48.26136221314809
Round 1836 - Turn 03:00,53.915795387229124
Round 1836 - Turn 04:00,63.13419215390166
Round 1836 - Turn 05:00,55.744347134895236
Round 1836 - Turn 06:00,44.43797161252053
Round 1836 - Turn 07:00,50.07572971846804
Round 1836 - Turn 08:00,44.07558681870843
Round 1836 - Turn 09:00,2.222683284875711
Round 1836 - Turn 10:00,44.69985415946181
Round 1836 - Turn 11:00,42.73594387582765
Round 1836 - Turn 12:00,67.96710475246299
Round 1836 - Turn 13:00,43.299771774017174
Round 1836 - Turn 14:00,20.625402696124333
Round 1836 - Turn 15:00,8.220898121477443
Round 1836 - Turn 16:00,31.168451227501542
Round 1836 - Turn 17:00,36.345977347873365
Round 1836 - Turn 18:00,36.07288628716873
Round 1836 - Turn 19:00,49.21418047320067
Round 1836 - Turn 20:00,2.911949665747406
Round 1836 - Turn 21:00,58.35129855655248
Round 1836 - Turn 22:00,44.288828213697826
Round 1836 - Turn 23:00,74.51447812378134
Round 1837 - Turn 00:00,67.32164907892648
Round 1837 - Turn 01:00,73.01960404421098
Round 1837 - Turn 02:00,23.10326003060854
Round 1837 - Turn 03:00,76.2290124584899
Round 1837 - Turn 04:00,60.499037996849935
Round 1837 - Turn 05:00,2.208130465583104
Round 1837 - Turn 06:00,3.535169623561928
Round 1837 - Turn 07:00,11.282208780756921
Round 1837 - Turn 08:00,75.01664050825052
Round 1837 - Turn 09:00,16.409700995276207
Round 1837 - Turn 10:00,36.45749366907146
Round 1837 - Turn 11:00,42.598732220169815
Round 1837 - Turn 12:00,9.654339467070034
Round 1837 - Turn 13:00,75.31670790082292
Round 1837 - Turn 14:00,76.50868992252133
Round 1837 - Turn 15:00,40.40410018561555
Round 1837 - Turn 16:00,50.27905456420443
Round 1837 - Turn 17:00,32.901864648536794
Round 1837 - Turn 18:00,63.417086795526046
Round 1837 - Turn 19:00,49.152790425858086
Round 1837 - Turn 20:00,24.62716635439856
Round 1837 - Turn 21:00,44.91214019598257
Round 1837 - Turn 22:00,46.27483456090296
Round 1837 - Turn 23:00,61.048619255808354
