battle_turn,pikachu_hp
Round 1828 - Turn 00:00,43.86916805455485
Round 1828 - Turn 01:00,8.47058786785168
Round 1828 - Turn 02:00,66.53063637487583
Round 1828 - Turn 03:00,62.41431880196351
Round 1828 - Turn 04:00,72.50323572234821
Round 1828 - Turn 05:00,40.34331516250159
Round 1828 - Turn 06:00,30.780145959143418
Round 1828 - Turn 07:00,12.055066716552599
Round 1828 - Turn 08:00,38.227900390108154
Round 1828 - Turn 09:00,31.627104084246298
Round 1828 - Turn 10:00,11.8199903116049
Round 1828 - Turn 11:00,11.912520842812485
Round 1828 - Turn 12:00,20.67965589314298
Round 1828 - Turn 13:00,9.96132960422349
Round 1828 - Turn 14:00,12.24166497008047
Round 1828 - Turn 15:00,11.888077681603942
Round 1828 - Turn 16:00,53.95525893865988
Round 1828 - Turn 17:00,27.359304550282005
Round 1828 - Turn 18:00,11.480712165937897
Round 1828 - Turn 19:00,12.787045201754657
Round 1828 - Turn 20:00,16.059610249435664
Round 1828 - Turn 21:00,10.794731431187484
Round 1828 - Turn 22:00,71.76343766253373
Round 1828 - Turn 23:00,71.55825081487485
Round 1829 - Turn 00:00,13.628279278845797
Round 1829 - Turn 01:00,55.02604154351453
Round 1829 - Turn 02:00,45.19149682894234
Round 1829 - Turn 03:00,10.363025803622854
Round 1829 - Turn 04:00,68.33777407192095
Round 1829 - Turn 05:00,22.89323921276877
Round 1829 - Turn 06:00,25.265119856769033
Round 1829 - Turn 07:00,11.03483359628936
Round 1829 - Turn 08:00,47.15270966766597
Round 1829 - Turn 09:00,33.23943647042787
Round 1829 - Turn 10:00,10.279381099267967
Round 1829 - Turn 11:00,51.39116953996971
Round 1829 - Turn 12:00,12.77095436110697
Round 1829 - Turn 13:00,27.912705920073286
Round 1829 - Turn 14:00,10.806325144914588
Round 1829 - Turn 15:00,67.89320063827488
Round 1829 - Turn 16:00,69.15815589965189
Round 1829 - Turn 17:00,12.253949170911422
Round 1829 - Turn 18:00,25.330639831661536
Round 1829 - Turn 19:00,13.833923669817416
Round 1829 - Turn 20:00,32.250960367597614
Round 1829 - Turn 21:00,24.655986732405232
Round 1829 - Turn 22:00,22.88611337600232
Round 1829 - Turn 23:00,10.467997005357926
Round 1830 - Turn 00:00,61.16310303661432
Round 1830 - Turn 01:00,47.633589694746675
Round 1830 - Turn 02:00,36.71277857283822
Round 1830 - Turn 03:00,41.14430395222076
Round 1830 - Turn 04:00,21.116610137447836
Round 1830 - Turn 05:00,12.79293962933406
Round 1830 - Turn 06:00,17.578239723119424
Round 1830 - Turn 07:00,56.856049013254605
Round 1830 - Turn 08:00,47.234193244493966
Round 1830 - Turn 09:00,41.960760027818026
Round 1830 - Turn 10:00,13.110023926071737
Round 1830 - Turn 11:00,11.20433268606933
Round 1830 - Turn 12:00,38.009650614232626
Round 1830 - Turn 13:00,16.399769465484155
Round 1830 - Turn 14:00,10.680879033339497
Round 1830 - Turn 15:00,54.277336865594364
Round 1830 - Turn 16:00,20.0780691608754
Round 1830 - Turn 17:00,13.649616929579548
Round 1830 - Turn 18:00,21.04412265851943
Round 1830 - Turn 19:00,10.9121231697921
Round 1830 - Turn 20:00,31.521676500867038
Round 1830 - Turn 21:00,25.571004723010088
Round 1830 - Turn 22:00,14.54432348350587
Round 1830 - Turn 23:00,46.28778737138139
Round 1831 - Turn 00:00,11.418974069099946
Round 1831 - Turn 01:00,11.283284378892647
Round 1831 - Turn 02:00,50.72648181744621
Round 1831 - Turn 03:00,20.556867237206077
Round 1831 - Turn 04:00,8.779093179131198
Round 1831 - Turn 05:00,18.321521885496495
Round 1831 - Turn 06:00,16.526002420636
Round 1831 - Turn 07:00,69.35421546899622
Round 1831 - Turn 08:00,44.78831236704409
Round 1831 - Turn 09:00,25.77206094564803
Round 1831 - Turn 10:00,11.700691691548185
Round 1831 - Turn 11:00,72.40753267193742
Round 1831 - Turn 12:00,23.082545170750073
Round 1831 - Turn 13:00,10.235340146837762
Round 1831 - Turn 14:00,32.6853307584812
Round 1831 - Turn 15:00,34.20684695245821
Round 1831 - Turn 16:00,15.931617240145709
Round 1831 - Turn 17:00,28.058899379893084
Round 1831 - Turn 18:00,14.577444010856258
Round 1831 - Turn 19:00,39.68632849260254
Round 1831 - Turn 20:00,14.565115535252529
Round 1831 - Turn 21:00,58.74947513655593
Round 1831 - Turn 22:00,39.40623452499253
Round 1831 - Turn 23:00,12.109480391319554
Round 1832 - Turn 00:00,67.51945938370062
Round 1832 - Turn 01:00,69.98015507208301
Round 1832 - Turn 02:00,31.6159266052169
Round 1832 - Turn 03:00,28.39246698274986
Round 1832 - Turn 04:00,10.183837132367467
Round 1832 - Turn 05:00,13.805468266360968
Round 1832 - Turn 06:00,57.6571928443654
Round 1832 - Turn 07:00,54.33610102049545
Round 1832 - Turn 08:00,63.40209110112264
Round 1832 - Turn 09:00,14.399834236389337
Round 1832 - Turn 10:00,61.44914883019408
Round 1832 - Turn 11:00,12.714529358339975
Round 1832 - Turn 12:00,25.708420354972024
Round 1832 - Turn 13:00,10.24532361762007
Round 1832 - Turn 14:00,47.890639554558305
Round 1832 - Turn 15:00,33.70640798402323
Round 1832 - Turn 16:00,12.683546293904804
Round 1832 - Turn 17:00,27.082137321904767
Round 1832 - Turn 18:00,12.118057226346547
Round 1832 - Turn 19:00,13.974930571961554
Round 1832 - Turn 20:00,11.575782673024182
Round 1832 - Turn 21:00,32.67240855156997
Round 1832 - Turn 22:00,31.841666799892614
Round 1832 - Turn 23:00,31.800431986811876
Round 1833 - Turn 00:00,9.327017989704988
Round 1833 - Turn 01:00,73.92234253407531
Round 1833 - Turn 02:00,17.88156938445548
Round 1833 - Turn 03:00,10.067553456145937
Round 1833 - Turn 04:00,59.12241753462975
Round 1833 - Turn 05:00,40.81544316063731
Round 1833 - Turn 06:00,42.31444177889841
Round 1833 - Turn 07:00,15.518852995694303
Round 1833 - Turn 08:00,12.32546570511268
Round 1833 - Turn 09:00,26.34802119605364
Round 1833 - Turn 10:00,11.022073347152176
Round 1833 - Turn 11:00,49.840926764107905
Round 1833 - Turn 12:00,52.73095706185655
Round 1833 - Turn 13:00,54.71997889291276
Round 1833 - Turn 14:00,13.261461492314517
Round 1833 - Turn 15:00,16.3159086019916
Round 1833 - Turn 16:00,11.466590047635117
Round 1833 - Turn 17:00,14.982717154055964
Round 1833 - Turn 18:00,38.06240277764698
Round 1833 - Turn 19:00,11.465217547878414
Round 1833 - Turn 20:00,13.75204747106049
Round 1833 - Turn 21:00,69.7514329909976
Round 1833 - Turn 22:00,11.70680391233639
Round 1833 - Turn 23:00,12.098745421118158
Round 1834 - Turn 00:00,25.93239427586795
Round 1834 - Turn 01:00,8.00862287344441
Round 1834 - Turn 02:00,73.45977731741434
Round 1834 - Turn 03:00,58.229542426433746
Round 1834 - Turn 04:00,30.642368763380475
Round 1834 - Turn 05:00,47.83768167036564
Round 1834 - Turn 06:00,11.962086936157522
Round 1834 - Turn 07:00,21.075647690224997
Round 1834 - Turn 08:00,18.438546532045642
Round 1834 - Turn 09:00,12.132915170660542
Round 1834 - Turn 10:00,53.09288081206813
Round 1834 - Turn 11:00,12.031753561953469
Round 1834 - Turn 12:00,72.48004773621682
Round 1834 - Turn 13:00,52.427805063714196
Round 1834 - Turn 14:00,58.56303821668494
Round 1834 - Turn 15:00,12.98314425869896
Round 1834 - Turn 16:00,52.18273024146741
Round 1834 - Turn 17:00,41.78219696673356
Round 1834 - Turn 18:00,15.593653653498533
Round 1834 - Turn 19:00,15.530297044765037
Round 1834 - Turn 20:00,49.26852542306737
Round 1834 - Turn 21:00,30.795483629003556
Round 1834 - Turn 22:00,25.000027190874533
Round 1834 - Turn 23:00,10.326598043462528
Round 1835 - Turn 00:00,34.82609883475361
Round 1835 - Turn 01:00,15.512037611894726
Round 1835 - Turn 02:00,43.12189672081512
Round 1835 - Turn 03:00,8.771007073581599
Round 1835 - Turn 04:00,52.066563620194245
Round 1835 - Turn 05:00,43.355096963194384
Round 1835 - Turn 06:00,31.58708548002425
Round 1835 - Turn 07:00,10.332570756962829
Round 1835 - Turn 08:00,71.15944151428494
Round 1835 - Turn 09:00,45.837134955775554
Round 1835 - Turn 10:00,15.233962566643799
Round 1835 - Turn 11:00,16.700643639399384
Round 1835 - Turn 12:00,62.628256167604775
Round 1835 - Turn 13:00,32.608589477265916
Round 1835 - Turn 14:00,9.507338761604457
Round 1835 - Turn 15:00,56.823074881996575
Round 1835 - Turn 16:00,46.79313395739381
Round 1835 - Turn 17:00,12.033421366584557
Round 1835 - Turn 18:00,12.601449955893685
Round 1835 - Turn 19:00,45.347259402751135
Round 1835 - Turn 20:00,14.509699594102216
Round 1835 - Turn 21:00,10.782090524984692
Round 1835 - Turn 22:00,50.61048256480606
Round 1835 - Turn 23:00,11.304858840932088
Round 1836 - Turn 00:00,10.615706569164429
Round 1836 - Turn 01:00,67.3250881598966
Round 1836 - Turn 02:00,68.69200417527401
Round 1836 - Turn 03:00,69.45988401928864
Round 1836 - Turn 04:00,54.86539856798842
Round 1836 - Turn 05:00,39.38361212878195
Round 1836 - Turn 06:00,23.082137951856076
Round 1836 - Turn 07:00,43.35721283753358
Round 1836 - Turn 08:00,10.107720568711908
Round 1836 - Turn 09:00,10.776692940572383
Round 1836 - Turn 10:00,10.313364273425288
Round 1836 - Turn 11:00,66.787897581623
Round 1836 - Turn 12:00,49.81425176326093
Round 1836 - Turn 13:00,61.38617810224048
Round 1836 - Turn 14:00,62.69510584101531
Round 1836 - Turn 15:00,62.59108201400734
Round 1836 - Turn 16:00,44.88505015787112
Round 1836 - Turn 17:00,29.195107786000083
Round 1836 - Turn 18:00,16.20092374911292
Round 1836 - Turn 19:00,12.648025832598602
Round 1836 - Turn 20:00,27.921423399463425
Round 1836 - Turn 21:00,31.969138349616962
Round 1836 - Turn 22:00,11.985700176991726
Round 1836 - Turn 23:00,45.53510833923363
Round 1837 - Turn 00:00,54.09534843612373
Round 1837 - Turn 01:00,54.187825281031984
Round 1837 - Turn 02:00,35.6557503113631
Round 1837 - Turn 03:00,14.218982028521335
Round 1837 - Turn 04:00,13.183660711348766
Round 1837 - Turn 05:00,10.403511992792636
Round 1837 - Turn 06:00,16.314330296414123
Round 1837 - Turn 07:00,53.20370447040041
Round 1837 - Turn 08:00,59.429538841952045
Round 1837 - Turn 09:00,54.40860778050657
Round 1837 - Turn 10:00,14.385461613104043
Round 1837 - Turn 11:00,72.25806207201722
Round 1837 - Turn 12:00,37.785600274618446
Round 1837 - Turn 13:00,19.089032336228033
Round 1837 - Turn 14:00,19.100031258942057
Round 1837 - Turn 15:00,49.87655157886339
Round 1837 - Turn 16:00,21.200726212334054
Round 1837 - Turn 17:00,46.902341659189396
Round 1837 - Turn 18:00,49.153820947968775
Round 1837 - Turn 19:00,46.75952731114978
Round 1837 - Turn 20:00,51.40061324403923
Round 1837 - Turn 21:00,27.373756905682768
Round 1837 - Turn 22:00,10.633462850124229
Round 1837 - Turn 23:00,13.657262718518849
