battle_turn,pikachu_hp
Round 1828 - Turn 00:00,48.31338703183988
Round 1828 - Turn 01:00,48.43987717827228
Round 1828 - Turn 02:00,29.86118102147409
Round 1828 - Turn 03:00,26.701023855771602
Round 1828 - Turn 04:00,18.511975832175928
Round 1828 - Turn 05:00,52.494728090150744
Round 1828 - Turn 06:00,66.18554094408154
Round 1828 - Turn 07:00,19.057919560973467
Round 1828 - Turn 08:00,29.464909697044824
Round 1828 - Turn 09:00,46.01034786492859
Round 1828 - Turn 10:00,62.17323328070712
Round 1828 - Turn 11:00,50.26564673722159
Round 1828 - Turn 12:00,10.30140262053196
Round 1828 - Turn 13:00,53.093115202935024
Round 1828 - Turn 14:00,17.364465600328828
Round 1828 - Turn 15:00,18.777263118830845
Round 1828 - Turn 16:00,44.47074633358963
Round 1828 - Turn 17:00,53.71569389569132
Round 1828 - Turn 18:00,28.593491584806223
Round 1828 - Turn 19:00,60.53106358959326
Round 1828 - Turn 20:00,38.45734442835851
Round 1828 - Turn 21:00,13.227400633866466
Round 1828 - Turn 22:00,33.178411216659065
Round 1828 - Turn 23:00,43.6398776581418
Round 1829 - Turn 00:00,67.61587935521442
Round 1829 - Turn 01:00,63.05919983270658
Round 1829 - Turn 02:00,43.07701026838107
Round 1829 - Turn 03:00,8.180626349913972
Round 1829 - Turn 04:00,41.32832055767227
Round 1829 - Turn 05:00,41.67014718519292
Round 1829 - Turn 06:00,42.64639941768286
Round 1829 - Turn 07:00,51.005078816902554
Round 1829 - Turn 08:00,55.41161894511113
Round 1829 - Turn 09:00,68.57486769513629
Round 1829 - Turn 10:00,28.38372075480602
Round 1829 - Turn 11:00,26.4883269652142
Round 1829 - Turn 12:00,55.69241680532008
Round 1829 - Turn 13:00,53.4144585344427
Round 1829 - Turn 14:00,51.38937193996287
Round 1829 - Turn 15:00,57.46969486394724
Round 1829 - Turn 16:00,38.49576075200012
Round 1829 - Turn 17:00,10.708425270169855
Round 1829 - Turn 18:00,49.39788669710066
Round 1829 - Turn 19:00,39.77964496702582
Round 1829 - Turn 20:00,64.57675102877162
Round 1829 - Turn 21:00,50.85425655269965
Round 1829 - Turn 22:00,7.789083895130702
Round 1829 - Turn 23:00,45.70449241415126
Round 1830 - Turn 00:00,14.389913983270553
Round 1830 - Turn 01:00,39.04114138302404
Round 1830 - Turn 02:00,9.344951519644098
Round 1830 - Turn 03:00,45.27038589712937
Round 1830 - Turn 04:00,37.5525688383875
Round 1830 - Turn 05:00,21.641847449884132
Round 1830 - Turn 06:00,42.18654036302847
Round 1830 - Turn 07:00,66.7657556083913
Round 1830 - Turn 08:00,12.195856667313436
Round 1830 - Turn 09:00,35.25607588925347
Round 1830 - Turn 10:00,53.146852934109475
Round 1830 - Turn 11:00,16.909897459697234
Round 1830 - Turn 12:00,11.21255052405661
Round 1830 - Turn 13:00,51.872160833080855
Round 1830 - Turn 14:00,22.41396294413746
Round 1830 - Turn 15:00,65.35800110411704
Round 1830 - Turn 16:00,66.19890284526511
Round 1830 - Turn 17:00,6.643468415500514
Round 1830 - Turn 18:00,45.452619439807364
Round 1830 - Turn 19:00,26.631410890779136
Round 1830 - Turn 20:00,49.29183597189761
Round 1830 - Turn 21:00,60.87798433728466
Round 1830 - Turn 22:00,30.293710515294485
Round 1830 - Turn 23:00,19.98301024158404
Round 1831 - Turn 00:00,32.05362864555688
Round 1831 - Turn 01:00,49.205086344937385
Round 1831 - Turn 02:00,69.33775742296267
Round 1831 - Turn 03:00,65.08460631363765
Round 1831 - Turn 04:00,56.43392705955887
Round 1831 - Turn 05:00,55.668229941969656
Round 1831 - Turn 06:00,16.536285955527703
Round 1831 - Turn 07:00,44.7026761354813
Round 1831 - Turn 08:00,31.571409451050513
Round 1831 - Turn 09:00,27.393599404253933
Round 1831 - Turn 10:00,61.91799771329322
Round 1831 - Turn 11:00,43.9340288587713
Round 1831 - Turn 12:00,40.8745213339125
Round 1831 - Turn 13:00,15.534914812325319
Round 1831 - Turn 14:00,28.007876397132293
Round 1831 - Turn 15:00,25.339184828382415
Round 1831 - Turn 16:00,23.82322729837786
Round 1831 - Turn 17:00,25.85956311488635
Round 1831 - Turn 18:00,27.61293313446494
Round 1831 - Turn 19:00,17.11764615261791
Round 1831 - Turn 20:00,47.63392556553565
Round 1831 - Turn 21:00,27.685391745604946
Round 1831 - Turn 22:00,32.37492691912957
Round 1831 - Turn 23:00,11.218680851378394
Round 1832 - Turn 00:00,65.12902776704773
Round 1832 - Turn 01:00,65.16980484860011
Round 1832 - Turn 02:00,25.964271326905127
Round 1832 - Turn 03:00,24.332093867833834
Round 1832 - Turn 04:00,58.301173803298084
Round 1832 - Turn 05:00,18.469618700297673
Round 1832 - Turn 06:00,68.77824542903465
Round 1832 - Turn 07:00,28.18797210148056
Round 1832 - Turn 08:00,27.146555031495282
Round 1832 - Turn 09:00,19.03781094020964
Round 1832 - Turn 10:00,62.472450230715154
Round 1832 - Turn 11:00,36.8240334084316
Round 1832 - Turn 12:00,31.353598721875507
Round 1832 - Turn 13:00,48.93579868940438
Round 1832 - Turn 14:00,32.6922297041698
Round 1832 - Turn 15:00,29.567920814061715
Round 1832 - Turn 16:00,34.642846082963615
Round 1832 - Turn 17:00,61.970446135896466
Round 1832 - Turn 18:00,41.66823480739333
Round 1832 - Turn 19:00,28.403091978498693
Round 1832 - Turn 20:00,50.07243991820202
Round 1832 - Turn 21:00,32.01494250014965
Round 1832 - Turn 22:00,61.052751181548544
Round 1832 - Turn 23:00,35.51605088056132
Round 1833 - Turn 00:00,46.83766086974792
Round 1833 - Turn 01:00,11.59483316864003
Round 1833 - Turn 02:00,9.456781414438716
Round 1833 - Turn 03:00,66.49161854376624
Round 1833 - Turn 04:00,43.97580664610318
Round 1833 - Turn 05:00,62.773745146266606
Round 1833 - Turn 06:00,65.26072105174713
Round 1833 - Turn 07:00,38.275047925437065
Round 1833 - Turn 08:00,63.727021780090396
Round 1833 - Turn 09:00,55.12188125694321
Round 1833 - Turn 10:00,11.857653179049535
Round 1833 - Turn 11:00,18.152827669957773
Round 1833 - Turn 12:00,11.3858613528541
Round 1833 - Turn 13:00,51.90789241641397
Round 1833 - Turn 14:00,19.880707859329767
Round 1833 - Turn 15:00,68.91316905934609
Round 1833 - Turn 16:00,43.6908044913163
Round 1833 - Turn 17:00,67.70527612009614
Round 1833 - Turn 18:00,44.50606633701257
Round 1833 - Turn 19:00,16.474622513032422
Round 1833 - Turn 20:00,13.444778647086288
Round 1833 - Turn 21:00,56.54080005571984
Round 1833 - Turn 22:00,14.513024023613653
Round 1833 - Turn 23:00,40.68626804399996
Round 1834 - Turn 00:00,25.94932344384013
Round 1834 - Turn 01:00,26.774396401571835
Round 1834 - Turn 02:00,56.71738185216202
Round 1834 - Turn 03:00,46.41981012880268
Round 1834 - Turn 04:00,56.726588976241686
Round 1834 - Turn 05:00,33.77994701818489
Round 1834 - Turn 06:00,56.16966635906027
Round 1834 - Turn 07:00,39.4167153014392
Round 1834 - Turn 08:00,16.162043770343516
Round 1834 - Turn 09:00,9.435670307631923
Round 1834 - Turn 10:00,45.93635086422623
Round 1834 - Turn 11:00,24.1278389425865
Round 1834 - Turn 12:00,52.95208812065411
Round 1834 - Turn 13:00,24.772424322127087
Round 1834 - Turn 14:00,53.50344864499861
Round 1834 - Turn 15:00,25.859249810419414
Round 1834 - Turn 16:00,23.69576877092244
Round 1834 - Turn 17:00,13.661646594493185
Round 1834 - Turn 18:00,31.40491569674643
Round 1834 - Turn 19:00,15.455416752101115
Round 1834 - Turn 20:00,58.70808918583516
Round 1834 - Turn 21:00,14.224004766139132
Round 1834 - Turn 22:00,12.644849635779849
Round 1834 - Turn 23:00,23.132902716164864
Round 1835 - Turn 00:00,18.20374700360081
Round 1835 - Turn 01:00,57.8134829728385
Round 1835 - Turn 02:00,15.426163125533506
Round 1835 - Turn 03:00,22.262275973064952
Round 1835 - Turn 04:00,30.77776700948464
Round 1835 - Turn 05:00,21.24542473844459
Round 1835 - Turn 06:00,61.36878772869767
Round 1835 - Turn 07:00,55.97610203064639
Round 1835 - Turn 08:00,51.15514730029345
Round 1835 - Turn 09:00,37.49598970438976
Round 1835 - Turn 10:00,56.265520406004796
Round 1835 - Turn 11:00,29.22610230185937
Round 1835 - Turn 12:00,59.27043900443685
Round 1835 - Turn 13:00,20.608973552433987
Round 1835 - Turn 14:00,10.14840350140684
Round 1835 - Turn 15:00,31.117321978310642
Round 1835 - Turn 16:00,34.918467560489404
Round 1835 - Turn 17:00,55.91586573943128
Round 1835 - Turn 18:00,36.27480190685924
Round 1835 - Turn 19:00,37.861975355486024
Round 1835 - Turn 20:00,9.407784762898899
Round 1835 - Turn 21:00,27.617466766593957
Round 1835 - Turn 22:00,27.59279725349029
Round 1835 - Turn 23:00,62.359360537586596
Round 1836 - Turn 00:00,28.93059259673297
Round 1836 - Turn 01:00,69.08825468835667
Round 1836 - Turn 02:00,45.124873151073615
Round 1836 - Turn 03:00,50.79736936722746
Round 1836 - Turn 04:00,57.58741333163118
Round 1836 - Turn 05:00,52.63366464548683
Round 1836 - Turn 06:00,42.62316542549988
Round 1836 - Turn 07:00,48.16951338984585
Round 1836 - Turn 08:00,43.43579398498407
Round 1836 - Turn 09:00,9.220725265462008
Round 1836 - Turn 10:00,40.94432085063738
Round 1836 - Turn 11:00,42.08167862542453
